"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","BEGIN_DATE_TIME","CZ_TIMEZONE","YEAR","STATE","Code","EVENT_TYPE","CZ_NAME","TOR_F_SCALE","BEGIN_LAT","BEGIN_LON","timestamp","avg_estimated_wind","F_scale"
"1106",196406,20,1845,"20-JUN-64 18:45:00","CST",1964,"TEXAS","TX","TORNADO","HOWARD","F2",32.25,-101.67,1964-06-20 18:45:00,13,"F2, 113-157 mph"
"1107",196406,22,1730,"22-JUN-64 17:30:00","CST",1964,"TEXAS","TX","TORNADO","HEMPHILL","F0",35.83,-100.43,1964-06-22 17:30:00,56,"F0, 40-72 mph"
"1108",196407,1,1830,"01-JUL-64 18:30:00","CST",1964,"TEXAS","TX","TORNADO","LIVE OAK","FX",28.33,-98.1,1964-07-01 18:30:00,56,"F?"
"1109",196404,26,600,"26-APR-64 06:00:00","CST",1964,"TEXAS","TX","TORNADO","WILLIAMSON","F2",30.55,-97.7,1964-04-26 06:00:00,13,"F2, 113-157 mph"
"1110",196405,29,1925,"29-MAY-64 19:25:00","CST",1964,"TEXAS","TX","TORNADO","KINNEY","F0",29.37,-100.38,1964-05-29 19:25:00,56,"F0, 40-72 mph"
"1111",196405,29,2000,"29-MAY-64 20:00:00","CST",1964,"TEXAS","TX","TORNADO","VAL VERDE","F0",29.62,-100.88,1964-05-29 20:00:00,56,"F0, 40-72 mph"
"1112",196405,29,2000,"29-MAY-64 20:00:00","CST",1964,"TEXAS","TX","TORNADO","VAL VERDE","F0",29.62,-100.88,1964-05-29 20:00:00,56,"F0, 40-72 mph"
"1113",196405,29,2100,"29-MAY-64 21:00:00","CST",1964,"TEXAS","TX","TORNADO","VAL VERDE","F0",29.7,-101.17,1964-05-29 21:00:00,56,"F0, 40-72 mph"
"1114",196404,3,1553,"03-APR-64 15:53:00","CST",1964,"TEXAS","TX","TORNADO","CLAY","F1",34.07,-98.2,1964-04-03 15:53:00,92.5,"F1, 73-112 mph"
"1115",196404,5,300,"05-APR-64 03:00:00","CST",1964,"TEXAS","TX","TORNADO","WOOD","F2",32.67,-95.48,1964-04-05 03:00:00,13,"F2, 113-157 mph"
"1116",196404,16,1500,"16-APR-64 15:00:00","CST",1964,"TEXAS","TX","TORNADO","TRAVIS","F0",30.22,-97.72,1964-04-16 15:00:00,56,"F0, 40-72 mph"
"1117",196404,16,2155,"16-APR-64 21:55:00","CST",1964,"TEXAS","TX","TORNADO","VAL VERDE","F2",29.52,-100.95,1964-04-16 21:55:00,13,"F2, 113-157 mph"
"1118",196404,17,1330,"17-APR-64 13:30:00","CST",1964,"TEXAS","TX","TORNADO","HARRIS","F2",29.92,-95.38,1964-04-17 13:30:00,13,"F2, 113-157 mph"
"1119",196404,22,2000,"22-APR-64 20:00:00","CST",1964,"TEXAS","TX","TORNADO","DELTA","F3",33.43,-95.85,1964-04-22 20:00:00,182,"F3, 158-206 mph"
"1120",196404,23,719,"23-APR-64 07:19:00","CST",1964,"TEXAS","TX","TORNADO","LAMAR","F2",33.65,-95.62,1964-04-23 07:19:00,13,"F2, 113-157 mph"
"1121",196404,23,719,"23-APR-64 07:19:00","CST",1964,"TEXAS","TX","TORNADO","LAMAR","F2",33.65,-95.62,1964-04-23 07:19:00,13,"F2, 113-157 mph"
"1122",196408,26,2145,"26-AUG-64 21:45:00","CST",1964,"TEXAS","TX","TORNADO","MONTAGUE","F2",33.78,-97.72,1964-08-26 21:45:00,13,"F2, 113-157 mph"
"1123",196408,27,1930,"27-AUG-64 19:30:00","CST",1964,"TEXAS","TX","TORNADO","EASTLAND","F0",32.22,-98.68,1964-08-27 19:30:00,56,"F0, 40-72 mph"
"1124",196409,16,1350,"16-SEP-64 13:50:00","CST",1964,"TEXAS","TX","TORNADO","JIM WELLS","F1",27.65,-98.08,1964-09-16 13:50:00,92.5,"F1, 73-112 mph"
"1125",196409,21,1056,"21-SEP-64 10:56:00","CST",1964,"TEXAS","TX","TORNADO","TARRANT","F0",32.8,-97.45,1964-09-21 10:56:00,56,"F0, 40-72 mph"
"1126",196409,26,1840,"26-SEP-64 18:40:00","CST",1964,"TEXAS","TX","TORNADO","HALE","F1",34,-102.1,1964-09-26 18:40:00,92.5,"F1, 73-112 mph"
"1127",196410,26,2200,"26-OCT-64 22:00:00","CST",1964,"TEXAS","TX","TORNADO","BEXAR","F1",29.37,-98.6,1964-10-26 22:00:00,92.5,"F1, 73-112 mph"
"1128",196411,19,1,"19-NOV-64 00:01:00","CST",1964,"TEXAS","TX","TORNADO","JOHNSON","F0",32.33,-97.5,1964-11-19 00:01:00,56,"F0, 40-72 mph"
"1129",196411,19,624,"19-NOV-64 06:24:00","CST",1964,"TEXAS","TX","TORNADO","ANGELINA","F1",31.22,-94.73,1964-11-19 06:24:00,92.5,"F1, 73-112 mph"
"1130",196411,19,1645,"19-NOV-64 16:45:00","CST",1964,"TEXAS","TX","TORNADO","LEON","F1",31.03,-96.1,1964-11-19 16:45:00,92.5,"F1, 73-112 mph"
"1131",196403,18,420,"18-MAR-64 04:20:00","CST",1964,"TEXAS","TX","TORNADO","ZAVALA","F1",28.95,-99.6,1964-03-18 04:20:00,92.5,"F1, 73-112 mph"
"1132",196403,18,1626,"18-MAR-64 16:26:00","CST",1964,"TEXAS","TX","TORNADO","MIDLAND","F1",31.98,-102.08,1964-03-18 16:26:00,92.5,"F1, 73-112 mph"
"1133",196403,19,300,"19-MAR-64 03:00:00","CST",1964,"TEXAS","TX","TORNADO","HARRIS","F1",29.8,-95.35,1964-03-19 03:00:00,92.5,"F1, 73-112 mph"
"1134",196403,19,305,"19-MAR-64 03:05:00","CST",1964,"TEXAS","TX","TORNADO","HARRIS","F2",29.75,-95,1964-03-19 03:05:00,13,"F2, 113-157 mph"
"1135",196403,19,400,"19-MAR-64 04:00:00","CST",1964,"TEXAS","TX","TORNADO","HARDIN","F2",30.13,-94.4,1964-03-19 04:00:00,13,"F2, 113-157 mph"
"1136",196403,19,1130,"19-MAR-64 11:30:00","CST",1964,"TEXAS","TX","TORNADO","BEE","F1",28.4,-97.75,1964-03-19 11:30:00,92.5,"F1, 73-112 mph"
"1137",196404,3,1435,"03-APR-64 14:35:00","CST",1964,"TEXAS","TX","TORNADO","WICHITA","F5",33.9,-98.5,1964-04-03 14:35:00,289.5,"F5, 261-318 mph"
"1138",196408,19,1830,"19-AUG-64 18:30:00","CST",1964,"TEXAS","TX","TORNADO","MOORE","F2",35.68,-101.97,1964-08-19 18:30:00,13,"F2, 113-157 mph"
"1139",196408,24,1545,"24-AUG-64 15:45:00","CST",1964,"TEXAS","TX","TORNADO","ANDERSON","F1",31.72,-95.63,1964-08-24 15:45:00,92.5,"F1, 73-112 mph"
"1140",196408,25,1520,"25-AUG-64 15:20:00","CST",1964,"TEXAS","TX","TORNADO","PECOS","F1",30.72,-102.88,1964-08-25 15:20:00,92.5,"F1, 73-112 mph"
"1141",196404,24,1500,"24-APR-64 15:00:00","CST",1964,"TEXAS","TX","TORNADO","HAMILTON","F1",31.7,-98.28,1964-04-24 15:00:00,92.5,"F1, 73-112 mph"
"1142",196404,24,1600,"24-APR-64 16:00:00","CST",1964,"TEXAS","TX","TORNADO","WILBARGER","F1",33.87,-99.27,1964-04-24 16:00:00,92.5,"F1, 73-112 mph"
"1143",196404,24,1643,"24-APR-64 16:43:00","CST",1964,"TEXAS","TX","TORNADO","COMANCHE","F1",32,-98.6,1964-04-24 16:43:00,92.5,"F1, 73-112 mph"
"1144",196404,25,500,"25-APR-64 05:00:00","CST",1964,"TEXAS","TX","TORNADO","MARION","F0",32.82,-94.38,1964-04-25 05:00:00,56,"F0, 40-72 mph"
"1145",196408,12,1920,"12-AUG-64 19:20:00","CST",1964,"TEXAS","TX","TORNADO","MORRIS","F0",32.9,-94.72,1964-08-12 19:20:00,56,"F0, 40-72 mph"
"1146",196404,23,1546,"23-APR-64 15:46:00","CST",1964,"TEXAS","TX","TORNADO","COLEMAN","F0",31.78,-99.38,1964-04-23 15:46:00,56,"F0, 40-72 mph"
"1147",196404,23,1630,"23-APR-64 16:30:00","CST",1964,"TEXAS","TX","TORNADO","BAYLOR","F1",33.72,-99.02,1964-04-23 16:30:00,92.5,"F1, 73-112 mph"
"1148",196404,23,2000,"23-APR-64 20:00:00","CST",1964,"TEXAS","TX","TORNADO","COLEMAN","F1",31.75,-99.55,1964-04-23 20:00:00,92.5,"F1, 73-112 mph"
"1149",196404,24,436,"24-APR-64 04:36:00","CST",1964,"TEXAS","TX","TORNADO","HARRISON","F1",32.82,-94.35,1964-04-24 04:36:00,92.5,"F1, 73-112 mph"
"1150",196407,27,1500,"27-JUL-64 15:00:00","CST",1964,"TEXAS","TX","TORNADO","COOKE","FX",33.5,-97.27,1964-07-27 15:00:00,56,"F?"
"1151",196407,27,1500,"27-JUL-64 15:00:00","CST",1964,"TEXAS","TX","TORNADO","IRION","F2",31.27,-100.8,1964-07-27 15:00:00,13,"F2, 113-157 mph"
"1152",196407,29,1700,"29-JUL-64 17:00:00","CST",1964,"TEXAS","TX","TORNADO","COOKE","F1",33.63,-97.23,1964-07-29 17:00:00,92.5,"F1, 73-112 mph"
"1153",196408,5,1820,"05-AUG-64 18:20:00","CST",1964,"TEXAS","TX","TORNADO","JEFFERSON","F2",29.7,-93.87,1964-08-05 18:20:00,13,"F2, 113-157 mph"
"1154",196505,17,130,"17-MAY-65 01:30:00","CST",1965,"TEXAS","TX","TORNADO","TRAVIS","F1",30.3,-97.75,1965-05-17 01:30:00,92.5,"F1, 73-112 mph"
"1155",196505,17,1456,"17-MAY-65 14:56:00","CST",1965,"TEXAS","TX","TORNADO","BRAZOS","F0",30.55,-96.3,1965-05-17 14:56:00,56,"F0, 40-72 mph"
"1156",196505,15,2100,"15-MAY-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","COLEMAN","F2",31.77,-99.35,1965-05-15 21:00:00,13,"F2, 113-157 mph"
"1157",196505,15,2100,"15-MAY-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","COLEMAN","F2",31.77,-99.35,1965-05-15 21:00:00,13,"F2, 113-157 mph"
"1158",196505,15,2340,"15-MAY-65 23:40:00","CST",1965,"TEXAS","TX","TORNADO","MIDLAND","F3",31.97,-102.1,1965-05-15 23:40:00,182,"F3, 158-206 mph"
"1159",196505,16,1200,"16-MAY-65 12:00:00","CST",1965,"TEXAS","TX","TORNADO","GILLESPIE","F2",30.5,-99,1965-05-16 12:00:00,13,"F2, 113-157 mph"
"1160",196505,4,1840,"04-MAY-65 18:40:00","CST",1965,"TEXAS","TX","TORNADO","POTTER","F2",35.2,-101.97,1965-05-04 18:40:00,13,"F2, 113-157 mph"
"1161",196504,14,1400,"14-APR-65 14:00:00","CST",1965,"TEXAS","TX","TORNADO","FISHER","F0",32.8,-100.42,1965-04-14 14:00:00,56,"F0, 40-72 mph"
"1162",196502,9,1500,"09-FEB-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","HARRIS","F0",29.53,-95.17,1965-02-09 15:00:00,56,"F0, 40-72 mph"
"1163",196502,11,1015,"11-FEB-65 10:15:00","CST",1965,"TEXAS","TX","TORNADO","NACOGDOCHES","F3",31.62,-94.68,1965-02-11 10:15:00,182,"F3, 158-206 mph"
"1164",196502,11,1030,"11-FEB-65 10:30:00","CST",1965,"TEXAS","TX","TORNADO","CHEROKEE","F2",31.5,-95.05,1965-02-11 10:30:00,13,"F2, 113-157 mph"
"1165",196502,11,1030,"11-FEB-65 10:30:00","CST",1965,"TEXAS","TX","TORNADO","NACOGDOCHES","F2",31.83,-94.53,1965-02-11 10:30:00,13,"F2, 113-157 mph"
"1166",196502,11,1030,"11-FEB-65 10:30:00","CST",1965,"TEXAS","TX","TORNADO","PANOLA","F2",32.07,-94.43,1965-02-11 10:30:00,13,"F2, 113-157 mph"
"1167",196503,16,2100,"16-MAR-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","HILL","F3",32,-96.9,1965-03-16 21:00:00,182,"F3, 158-206 mph"
"1168",196503,16,2109,"16-MAR-65 21:09:00","CST",1965,"TEXAS","TX","TORNADO","NAVARRO","F3",32.02,-96.87,1965-03-16 21:09:00,182,"F3, 158-206 mph"
"1169",196501,21,2300,"21-JAN-65 23:00:00","CST",1965,"TEXAS","TX","TORNADO","FAYETTE","F2",29.62,-96.88,1965-01-21 23:00:00,13,"F2, 113-157 mph"
"1170",196501,22,800,"22-JAN-65 08:00:00","CST",1965,"TEXAS","TX","TORNADO","SHELBY","F2",29.58,-94.32,1965-01-22 08:00:00,13,"F2, 113-157 mph"
"1171",196505,10,1515,"10-MAY-65 15:15:00","CST",1965,"TEXAS","TX","TORNADO","NAVARRO","F2",32.1,-96.47,1965-05-10 15:15:00,13,"F2, 113-157 mph"
"1172",196505,12,1330,"12-MAY-65 13:30:00","CST",1965,"TEXAS","TX","TORNADO","WISE","F2",33.3,-97.78,1965-05-12 13:30:00,13,"F2, 113-157 mph"
"1173",196505,12,1500,"12-MAY-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","PRESIDIO","F0",30.32,-104.32,1965-05-12 15:00:00,56,"F0, 40-72 mph"
"1174",196505,12,1630,"12-MAY-65 16:30:00","CST",1965,"TEXAS","TX","TORNADO","RUNNELS","F2",32,-99.95,1965-05-12 16:30:00,13,"F2, 113-157 mph"
"1175",196505,13,1400,"13-MAY-65 14:00:00","CST",1965,"TEXAS","TX","TORNADO","CRANE","F0",31.4,-102.38,1965-05-13 14:00:00,56,"F0, 40-72 mph"
"1176",196505,13,1445,"13-MAY-65 14:45:00","CST",1965,"TEXAS","TX","TORNADO","ANDREWS","F1",32.28,-102.83,1965-05-13 14:45:00,92.5,"F1, 73-112 mph"
"1177",196505,13,1615,"13-MAY-65 16:15:00","CST",1965,"TEXAS","TX","TORNADO","SWISHER","F0",34.48,-101.77,1965-05-13 16:15:00,56,"F0, 40-72 mph"
"1178",196505,13,1620,"13-MAY-65 16:20:00","CST",1965,"TEXAS","TX","TORNADO","GAINES","F0",32.58,-102.63,1965-05-13 16:20:00,56,"F0, 40-72 mph"
"1179",196505,13,1620,"13-MAY-65 16:20:00","CST",1965,"TEXAS","TX","TORNADO","LUBBOCK","F2",33.42,-101.83,1965-05-13 16:20:00,13,"F2, 113-157 mph"
"1180",196505,13,1855,"13-MAY-65 18:55:00","CST",1965,"TEXAS","TX","TORNADO","SCURRY","F0",32.58,-101.12,1965-05-13 18:55:00,56,"F0, 40-72 mph"
"1181",196503,30,540,"30-MAR-65 05:40:00","CST",1965,"TEXAS","TX","TORNADO","NUECES","F1",27.72,-97.85,1965-03-30 05:40:00,92.5,"F1, 73-112 mph"
"1182",196503,30,800,"30-MAR-65 08:00:00","CST",1965,"TEXAS","TX","TORNADO","TRINITY","F1",31.23,-94.87,1965-03-30 08:00:00,92.5,"F1, 73-112 mph"
"1183",196505,9,1400,"09-MAY-65 14:00:00","CST",1965,"TEXAS","TX","TORNADO","HILL","F2",31.93,-97.33,1965-05-09 14:00:00,13,"F2, 113-157 mph"
"1184",196505,9,1600,"09-MAY-65 16:00:00","CST",1965,"TEXAS","TX","TORNADO","SMITH","F2",32.58,-95.52,1965-05-09 16:00:00,13,"F2, 113-157 mph"
"1185",196505,7,1850,"07-MAY-65 18:50:00","CST",1965,"TEXAS","TX","TORNADO","WHEELER","F0",35.37,-100.25,1965-05-07 18:50:00,56,"F0, 40-72 mph"
"1186",196504,19,1815,"19-APR-65 18:15:00","CST",1965,"TEXAS","TX","TORNADO","HIDALGO","F3",26.7,-98.33,1965-04-19 18:15:00,182,"F3, 158-206 mph"
"1187",196505,4,2000,"04-MAY-65 20:00:00","CST",1965,"TEXAS","TX","TORNADO","HARTLEY","F0",36.08,-102.22,1965-05-04 20:00:00,56,"F0, 40-72 mph"
"1188",196505,4,2004,"04-MAY-65 20:04:00","CST",1965,"TEXAS","TX","TORNADO","HUTCHINSON","F2",35.67,-101.42,1965-05-04 20:04:00,13,"F2, 113-157 mph"
"1189",196505,5,1700,"05-MAY-65 17:00:00","CST",1965,"TEXAS","TX","TORNADO","KINNEY","F0",29.15,-100.55,1965-05-05 17:00:00,56,"F0, 40-72 mph"
"1190",196505,5,2100,"05-MAY-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","RUNNELS","F1",32.05,-100.1,1965-05-05 21:00:00,92.5,"F1, 73-112 mph"
"1191",196504,14,1500,"14-APR-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","KING","F1",33.77,-100.28,1965-04-14 15:00:00,92.5,"F1, 73-112 mph"
"1192",196504,14,1500,"14-APR-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","MONTAGUE","F3",33.87,-97.67,1965-04-14 15:00:00,182,"F3, 158-206 mph"
"1193",196504,14,1730,"14-APR-65 17:30:00","CST",1965,"TEXAS","TX","TORNADO","JACK","F2",33.05,-98.07,1965-04-14 17:30:00,13,"F2, 113-157 mph"
"1194",196504,15,345,"15-APR-65 03:45:00","CST",1965,"TEXAS","TX","TORNADO","CALDWELL","F2",29.85,-97.52,1965-04-15 03:45:00,13,"F2, 113-157 mph"
"1195",196504,19,1550,"19-APR-65 15:50:00","CST",1965,"TEXAS","TX","TORNADO","FORT BEND","F3",29.45,-96,1965-04-19 15:50:00,182,"F3, 158-206 mph"
"1196",196505,15,1440,"15-MAY-65 14:40:00","CST",1965,"TEXAS","TX","TORNADO","NOLAN","F1",32.33,-100.67,1965-05-15 14:40:00,92.5,"F1, 73-112 mph"
"1197",196505,15,1600,"15-MAY-65 16:00:00","CST",1965,"TEXAS","TX","TORNADO","NOLAN","F1",32.25,-100.43,1965-05-15 16:00:00,92.5,"F1, 73-112 mph"
"1198",196505,15,1600,"15-MAY-65 16:00:00","CST",1965,"TEXAS","TX","TORNADO","JONES","F3",32.45,-99.73,1965-05-15 16:00:00,182,"F3, 158-206 mph"
"1199",196505,15,1730,"15-MAY-65 17:30:00","CST",1965,"TEXAS","TX","TORNADO","SAN PATRICIO","F2",27.83,-97.23,1965-05-15 17:30:00,13,"F2, 113-157 mph"
"1200",196505,9,2000,"09-MAY-65 20:00:00","CST",1965,"TEXAS","TX","TORNADO","VAN ZANDT","F2",32.38,-95.83,1965-05-09 20:00:00,13,"F2, 113-157 mph"
"1201",196506,25,1900,"25-JUN-65 19:00:00","CST",1965,"TEXAS","TX","TORNADO","HUTCHINSON","F0",35.83,-101.47,1965-06-25 19:00:00,56,"F0, 40-72 mph"
"1202",196506,25,1930,"25-JUN-65 19:30:00","CST",1965,"TEXAS","TX","TORNADO","HOCKLEY","F1",33.42,-102.27,1965-06-25 19:30:00,92.5,"F1, 73-112 mph"
"1203",196510,17,1500,"17-OCT-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","HOCKLEY","F1",33.82,-102.15,1965-10-17 15:00:00,92.5,"F1, 73-112 mph"
"1204",196510,17,1500,"17-OCT-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","HOCKLEY","F2",33.6,-102.17,1965-10-17 15:00:00,13,"F2, 113-157 mph"
"1205",196510,17,1500,"17-OCT-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","HOCKLEY","F3",33.92,-102.43,1965-10-17 15:00:00,182,"F3, 158-206 mph"
"1206",196510,18,1500,"18-OCT-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","KARNES","F1",28.9,-97.9,1965-10-18 15:00:00,92.5,"F1, 73-112 mph"
"1207",196510,18,1500,"18-OCT-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","KARNES","F1",28.9,-97.9,1965-10-18 15:00:00,92.5,"F1, 73-112 mph"
"1208",196510,18,1730,"18-OCT-65 17:30:00","CST",1965,"TEXAS","TX","TORNADO","HIDALGO","F1",26.22,-98.45,1965-10-18 17:30:00,92.5,"F1, 73-112 mph"
"1209",196512,11,1745,"11-DEC-65 17:45:00","CST",1965,"TEXAS","TX","TORNADO","CASS","F1",33.03,-94.2,1965-12-11 17:45:00,92.5,"F1, 73-112 mph"
"1210",196512,11,1815,"11-DEC-65 18:15:00","CST",1965,"TEXAS","TX","TORNADO","HARRISON","F2",32.45,-94.35,1965-12-11 18:15:00,13,"F2, 113-157 mph"
"1211",196512,23,1745,"23-DEC-65 17:45:00","CST",1965,"TEXAS","TX","TORNADO","LYNN","F0",33.18,-101.63,1965-12-23 17:45:00,56,"F0, 40-72 mph"
"1212",196505,17,1555,"17-MAY-65 15:55:00","CST",1965,"TEXAS","TX","TORNADO","PRESIDIO","F0",30.12,-104.28,1965-05-17 15:55:00,56,"F0, 40-72 mph"
"1213",196505,17,1555,"17-MAY-65 15:55:00","CST",1965,"TEXAS","TX","TORNADO","PRESIDIO","F0",30.45,-104.28,1965-05-17 15:55:00,56,"F0, 40-72 mph"
"1214",196505,18,551,"18-MAY-65 05:51:00","CST",1965,"TEXAS","TX","TORNADO","REFUGIO","F2",28.3,-97.27,1965-05-18 05:51:00,13,"F2, 113-157 mph"
"1215",196505,18,655,"18-MAY-65 06:55:00","CST",1965,"TEXAS","TX","TORNADO","BASTROP","F2",30,-97.17,1965-05-18 06:55:00,13,"F2, 113-157 mph"
"1216",196505,18,713,"18-MAY-65 07:13:00","CST",1965,"TEXAS","TX","TORNADO","TRAVIS","F0",30.42,-97.57,1965-05-18 07:13:00,56,"F0, 40-72 mph"
"1217",196505,18,900,"18-MAY-65 09:00:00","CST",1965,"TEXAS","TX","TORNADO","KARNES","F0",28.82,-97.72,1965-05-18 09:00:00,56,"F0, 40-72 mph"
"1218",196505,18,1200,"18-MAY-65 12:00:00","CST",1965,"TEXAS","TX","TORNADO","GONZALES","F0",29.27,-97.77,1965-05-18 12:00:00,56,"F0, 40-72 mph"
"1219",196505,18,1200,"18-MAY-65 12:00:00","CST",1965,"TEXAS","TX","TORNADO","GONZALES","F2",29.27,-97.77,1965-05-18 12:00:00,13,"F2, 113-157 mph"
"1220",196505,18,2100,"18-MAY-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","WILSON","F2",29.12,-98.33,1965-05-18 21:00:00,13,"F2, 113-157 mph"
"1221",196505,18,2215,"18-MAY-65 22:15:00","CST",1965,"TEXAS","TX","TORNADO","DUVAL","F2",27.93,-98.25,1965-05-18 22:15:00,13,"F2, 113-157 mph"
"1222",196506,3,2100,"03-JUN-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","HUTCHINSON","F0",35.82,-101.45,1965-06-03 21:00:00,56,"F0, 40-72 mph"
"1223",196506,3,2200,"03-JUN-65 22:00:00","CST",1965,"TEXAS","TX","TORNADO","COLLINGSWORTH","F3",34.85,-100.2,1965-06-03 22:00:00,182,"F3, 158-206 mph"
"1224",196509,22,1130,"22-SEP-65 11:30:00","CST",1965,"TEXAS","TX","TORNADO","MONTGOMERY","F3",30.22,-95.73,1965-09-22 11:30:00,182,"F3, 158-206 mph"
"1225",196506,25,1930,"25-JUN-65 19:30:00","CST",1965,"TEXAS","TX","TORNADO","CASTRO","F1",34.53,-102.05,1965-06-25 19:30:00,92.5,"F1, 73-112 mph"
"1226",196507,5,1035,"05-JUL-65 10:35:00","CST",1965,"TEXAS","TX","TORNADO","JEFFERSON","F1",29.9,-93.92,1965-07-05 10:35:00,92.5,"F1, 73-112 mph"
"1227",196506,4,1442,"04-JUN-65 14:42:00","CST",1965,"TEXAS","TX","TORNADO","BRISCOE","F0",34.47,-101.43,1965-06-04 14:42:00,56,"F0, 40-72 mph"
"1228",196506,4,2100,"04-JUN-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","FISHER","F0",32.7,-100.63,1965-06-04 21:00:00,56,"F0, 40-72 mph"
"1229",196506,4,2100,"04-JUN-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","WHEELER","F3",35.32,-100.15,1965-06-04 21:00:00,182,"F3, 158-206 mph"
"1230",196506,5,2200,"05-JUN-65 22:00:00","CST",1965,"TEXAS","TX","TORNADO","KENEDY","F3",27.23,-97.73,1965-06-05 22:00:00,182,"F3, 158-206 mph"
"1231",196506,6,1930,"06-JUN-65 19:30:00","CST",1965,"TEXAS","TX","TORNADO","MASON","F2",30.58,-99.3,1965-06-06 19:30:00,13,"F2, 113-157 mph"
"1232",196507,28,1500,"28-JUL-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","LAMB","F0",34.07,-102.57,1965-07-28 15:00:00,56,"F0, 40-72 mph"
"1233",196508,6,2045,"06-AUG-65 20:45:00","CST",1965,"TEXAS","TX","TORNADO","GRAYSON","F2",33.77,-96.68,1965-08-06 20:45:00,13,"F2, 113-157 mph"
"1234",196508,8,2020,"08-AUG-65 20:20:00","CST",1965,"TEXAS","TX","TORNADO","HALE","F0",33.87,-101.72,1965-08-08 20:20:00,56,"F0, 40-72 mph"
"1235",196508,9,1700,"09-AUG-65 17:00:00","CST",1965,"TEXAS","TX","TORNADO","BELL","F2",31.1,-97.42,1965-08-09 17:00:00,13,"F2, 113-157 mph"
"1236",196508,10,1415,"10-AUG-65 14:15:00","CST",1965,"TEXAS","TX","TORNADO","LIVE OAK","F0",28.32,-98.03,1965-08-10 14:15:00,56,"F0, 40-72 mph"
"1237",196508,10,1530,"10-AUG-65 15:30:00","CST",1965,"TEXAS","TX","TORNADO","TERRELL","F2",30.13,-102.4,1965-08-10 15:30:00,13,"F2, 113-157 mph"
"1238",196508,15,1300,"15-AUG-65 13:00:00","CST",1965,"TEXAS","TX","TORNADO","LAMB","FX",34,-102.42,1965-08-15 13:00:00,56,"F?"
"1239",196508,24,1425,"24-AUG-65 14:25:00","CST",1965,"TEXAS","TX","TORNADO","NEWTON","F0",30.27,-93.75,1965-08-24 14:25:00,56,"F0, 40-72 mph"
"1240",196508,28,1430,"28-AUG-65 14:30:00","CST",1965,"TEXAS","TX","TORNADO","CALDWELL","F2",29.85,-97.62,1965-08-28 14:30:00,13,"F2, 113-157 mph"
"1241",196508,31,1600,"31-AUG-65 16:00:00","CST",1965,"TEXAS","TX","TORNADO","FISHER","F2",32.75,-100.37,1965-08-31 16:00:00,13,"F2, 113-157 mph"
"1242",196509,18,1400,"18-SEP-65 14:00:00","CST",1965,"TEXAS","TX","TORNADO","LIVE OAK","F2",28.65,-98.18,1965-09-18 14:00:00,13,"F2, 113-157 mph"
"1243",196506,10,2100,"10-JUN-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","HALE","F0",34.32,-101.9,1965-06-10 21:00:00,56,"F0, 40-72 mph"
"1244",196506,10,2100,"10-JUN-65 21:00:00","CST",1965,"TEXAS","TX","TORNADO","HALE","F2",34.18,-101.77,1965-06-10 21:00:00,13,"F2, 113-157 mph"
"1245",196506,8,1650,"08-JUN-65 16:50:00","CST",1965,"TEXAS","TX","TORNADO","DAWSON","F2",32.9,-102.17,1965-06-08 16:50:00,13,"F2, 113-157 mph"
"1246",196506,9,1500,"09-JUN-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","OCHILTREE","F0",36.37,-100.78,1965-06-09 15:00:00,56,"F0, 40-72 mph"
"1247",196506,9,1500,"09-JUN-65 15:00:00","CST",1965,"TEXAS","TX","TORNADO","BAILEY","F2",33.87,-102.8,1965-06-09 15:00:00,13,"F2, 113-157 mph"
"1248",196506,9,1700,"09-JUN-65 17:00:00","CST",1965,"TEXAS","TX","TORNADO","PARMER","F1",34.38,-102.6,1965-06-09 17:00:00,92.5,"F1, 73-112 mph"
"1249",196506,9,1700,"09-JUN-65 17:00:00","CST",1965,"TEXAS","TX","TORNADO","COCHRAN","F2",33.72,-102.77,1965-06-09 17:00:00,13,"F2, 113-157 mph"
"1250",196506,14,1715,"14-JUN-65 17:15:00","CST",1965,"TEXAS","TX","TORNADO","MOORE","F2",35.87,-101.7,1965-06-14 17:15:00,13,"F2, 113-157 mph"
